Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research,Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Payment_Frequency,Time_to_Decision,Delivery_Status
CUST-000104,24.0,Female,Low,Married,Master's,Sales,Houston,Home Appliances,458.2,6.0,Online,3,5,17.0,Medium,Somewhat Sensitive,0.26,5,Low,Desktop,Debit Card,2024-06-14 11:00:00,No,No,Impulsive,Express,One-time,24,Returned
CUST-000105,49.0,Female,Low,Single,Master's,Clerk,Miami,Sports,106.7,11.0,Online,2,2,8.0,Low,Somewhat Sensitive,0.6,5,High,Smartphone,Debit Card,2024-06-04 01:00:00,No,Yes,Need-based,Express,One-time,28,Delivered
CUST-000106,50.0,Male,Middle,Married,Bachelor's,Engineer,Seattle,Clothing,458.36,8.0,Online,5,3,3.0,Medium,Somewhat Sensitive,0.57,9,High,Smartphone,Credit Card,2023-10-06 06:00:00,No,Yes,Need-based,Standard,One-time,15,Delivered
CUST-000107,41.0,Female,Middle,Single,Master's,Manager,Seattle,Groceries,22.1,13.0,Online,5,4,2.0,None,Very Sensitive,0.61,2,Medium,Smartphone,Credit Card,2023-02-28 22:00:00,Yes,Yes,Planned,Standard,One-time,4,Returned
CUST-000108,19.0,Female,High,Single,Bachelor's,Clerk,Denver,Electronics,34.02,12.0,In-Store,3,3,4.0,Medium,Somewhat Sensitive,0.84,4,Medium,Desktop,Credit Card,2023-12-17 12:00:00,Yes,No,Planned,Express,One-time,17,Returned
CUST-000109,32.0,Female,Low,Single,Master's,Artist,New York,Groceries,233.19,5.0,Online,5,3,18.0,Low,Very Sensitive,0.01,7,High,Smartphone,PayPal,2024-03-12 12:00:00,No,No,Planned,Standard,Subscription,4,Delivered
CUST-000110,61.0,Female,Low,Married,Doctorate,Sales,New York,Groceries,196.12,20.0,Online,4,1,22.0,Medium,Very Sensitive,0.1,10,Medium,Desktop,Credit Card,2023-05-07 13:00:00,No,No,Planned,Express,One-time,13,Delivered
CUST-000111,40.0,Male,Middle,Single,Bachelor's,Doctor,Denver,Electronics,73.56,12.0,In-Store,2,1,9.0,Low,Somewhat Sensitive,0.84,7,High,Desktop,Credit Card,2024-10-30 09:00:00,No,Yes,Wants-based,Standard,Installments,17,Returned
CUST-000112,27.0,Male,Low,Divorced,Bachelor's,Artist,New York,Home Appliances,152.59,10.0,Online,5,1,0.0,None,Very Sensitive,0.88,4,Medium,Desktop,Credit Card,2023-10-07 07:00:00,Yes,Yes,Wants-based,Standard,Installments,11,Returned
CUST-000113,34.0,Female,High,Divorced,High School,Student,Miami,Furniture,467.09,12.0,Online,2,4,13.0,None,Not Sensitive,0.45,8,None,Smartphone,PayPal,2023-04-28 12:00:00,Yes,Yes,Impulsive,Standard,One-time,27,Returned
CUST-000114,70.0,Male,Middle,Married,Bachelor's,Artist,Phoenix,Groceries,339.89,19.0,Mixed,4,2,23.0,Medium,Somewhat Sensitive,0.17,6,Medium,Smartphone,PayPal,2024-06-25 18:00:00,Yes,Yes,Need-based,Standard,Installments,3,Delivered
CUST-000115,50.0,Male,High,Married,High School,Manager,Miami,Books,132.17,13.0,Mixed,1,3,11.0,None,Somewhat Sensitive,0.18,9,Medium,Desktop,PayPal,2023-05-14 06:00:00,No,Yes,Need-based,Express,One-time,20,Delivered
CUST-000116,31.0,Male,Low,Single,Master's,Artist,Seattle,Groceries,223.12,7.0,Online,2,2,12.0,Medium,Very Sensitive,0.55,8,High,Smartphone,PayPal,2023-01-20 22:00:00,No,No,Impulsive,Express,One-time,29,Returned
CUST-000117,35.0,Female,Middle,Married,High School,Manager,Houston,Home Appliances,27.27,6.0,Online,1,1,16.0,Medium,Somewhat Sensitive,0.99,4,Low,Smartphone,PayPal,2024-09-26 22:00:00,Yes,Yes,Planned,Standard,Subscription,14,Returned
CUST-000118,50.0,Male,Low,Single,Bachelor's,Engineer,New York,Beauty,271.24,8.0,Online,4,4,0.0,High,Somewhat Sensitive,0.45,6,High,Tablet,Credit Card,2023-01-31 11:00:00,No,Yes,Planned,Express,One-time,29,Delivered
CUST-000119,66.0,Male,High,Divorced,Bachelor's,Student,New York,Electronics,50.74,5.0,Online,2,1,2.0,Low,Not Sensitive,0.73,7,High,Desktop,Cash,2023-01-31 06:00:00,No,Yes,Planned,No Preference,One-time,4,Returned
CUST-000120,57.0,Female,Low,Single,Doctorate,Sales,Los Angeles,Beauty,884.124,10.0,Online,1,5,23.0,Low,Somewhat Sensitive,0.08,4,None,Smartphone,PayPal,2023-09-03 02:00:00,Yes,Yes,Planned,Standard,One-time,29,Returned
CUST-000121,70.0,Male,Low,Single,Bachelor's,Artist,Miami,Electronics,,13.0,Mixed,1,5,5.0,Medium,Very Sensitive,0.59,1,Medium,Desktop,Credit Card,2024-10-11 08:00:00,No,Yes,Planned,Express,One-time,0,Delivered
CUST-000122,33.0,Female,High,Single,Master's,Artist,New York,Groceries,428.22,18.0,Mixed,1,5,18.0,Low,Very Sensitive,0.26,5,Low,Smartphone,PayPal,2023-05-01 20:00:00,No,No,Need-based,Express,One-time,10,Delivered
CUST-000123,51.0,Male,Middle,Single,Doctorate,Student,Phoenix,Beauty,275.49,5.0,Online,5,1,8.0,Low,Somewhat Sensitive,0.24,10,Medium,Smartphone,Other,2024-10-21 00:00:00,Yes,No,Impulsive,Express,Subscription,20,Returned
CUST-000124,62.0,Male,Low,Married,Master's,Teacher,Miami,Groceries,260.13,4.0,Online,5,2,23.0,High,Not Sensitive,0.72,6,Medium,Smartphone,Credit Card,2024-11-07 11:00:00,No,Yes,Impulsive,Standard,One-time,25,Returned
CUST-000125,55.0,Male,Low,Married,Master's,Clerk,Houston,Sports,142.39,7.0,Online,4,5,0.0,High,Somewhat Sensitive,0.31,10,Low,Smartphone,Credit Card,2024-06-21 06:00:00,No,No,Impulsive,Express,One-time,7,Delivered
CUST-000126,18.0,Male,High,Married,Master's,Doctor,Phoenix,Electronics,426.07,6.0,Online,2,5,3.0,None,Somewhat Sensitive,0.81,3,Low,Smartphone,Debit Card,2023-11-07 14:00:00,No,Yes,Need-based,Standard,One-time,6,Returned
CUST-000127,21.0,Male,Low,Single,Bachelor's,Clerk,Chicago,Groceries,195.19,12.0,In-Store,1,2,15.0,Medium,Somewhat Sensitive,0.91,6,Medium,Desktop,Debit Card,2024-07-16 20:00:00,Yes,No,Impulsive,Express,One-time,8,Returned
CUST-000128,30.0,Female,Middle,Married,Bachelor's,Engineer,Los Angeles,Beauty,49.52,17.0,In-Store,1,3,12.0,High,Very Sensitive,0.0,4,High,Smartphone,PayPal,2023-08-01 00:00:00,Yes,Yes,Wants-based,Standard,One-time,26,Returned
CUST-000129,48.0,Female,Middle,Single,High School,Technician,New York,Furniture,258.28,2.0,Online,4,2,11.0,None,Somewhat Sensitive,0.38,6,Medium,Desktop,Debit Card,2023-03-11 08:00:00,Yes,Yes,Wants-based,Standard,Installments,10,Delivered
CUST-000130,69.0,Male,Middle,Married,High School,Engineer,Phoenix,Clothing,8.62,9.0,Online,5,2,1.0,Medium,Somewhat Sensitive,0.39,4,Low,Desktop,Other,2024-10-17 18:00:00,Yes,Yes,Impulsive,Standard,One-time,3,Returned
CUST-000131,68.0,Female,Middle,Single,High School,Engineer,Houston,Furniture,324.34,3.0,In-Store,2,3,19.0,Medium,Very Sensitive,0.08,1,High,Smartphone,Credit Card,2024-04-06 12:00:00,Yes,Yes,Impulsive,Standard,Installments,18,Returned
CUST-000132,57.0,Male,Middle,Single,Doctorate,Engineer,Miami,Home Appliances,26.68,12.0,Online,2,3,23.0,High,Very Sensitive,0.2,3,High,Smartphone,PayPal,2024-06-13 22:00:00,Yes,Yes,Planned,Express,One-time,4,Returned
CUST-000133,42.0,Male,Low,Married,Master's,Manager,Phoenix,Sports,396.7,4.0,Online,1,4,0.0,Low,Very Sensitive,0.73,9,Low,Smartphone,Cash,2023-07-24 20:00:00,Yes,Yes,Planned,Express,One-time,3,Delivered
CUST-000134,50.0,Female,Middle,Married,Master's,Teacher,New York,Home Appliances,256.11,9.0,Online,2,5,1.0,High,Somewhat Sensitive,0.11,3,High,Tablet,PayPal,2023-04-11 08:00:00,No,No,Impulsive,Standard,One-time,2,Returned
CUST-000135,27.0,Female,Low,Married,Bachelor's,Doctor,Los Angeles,Furniture,356.56,18.0,Online,5,5,16.0,Low,Very Sensitive,0.41,3,Low,Smartphone,PayPal,2023-06-18 01:00:00,Yes,No,Wants-based,Express,One-time,5,Returned
CUST-000136,55.0,Male,Middle,Married,Bachelor's,Student,New York,Electronics,206.25,11.0,Online,2,2,2.0,Medium,Very Sensitive,0.69,9,Low,Desktop,Debit Card,2023-12-11 16:00:00,Yes,No,Planned,Standard,One-time,6,Returned
CUST-000137,28.0,Male,Middle,Single,Master's,Student,Los Angeles,Groceries,368.24,16.0,In-Store,4,3,10.0,High,Very Sensitive,0.63,3,Medium,Smartphone,Cash,2023-08-26 09:00:00,Yes,Yes,Need-based,Standard,Installments,6,Returned
CUST-000138,45.0,Female,High,Single,Bachelor's,Technician,New York,Books,304.88,10.0,Online,1,1,8.0,Low,Very Sensitive,0.98,2,None,Smartphone,Debit Card,2024-11-26 01:00:00,Yes,No,Need-based,Standard,One-time,19,Returned
CUST-000139,70.0,Female,Middle,Divorced,Doctorate,Student,Houston,Groceries,228.93,5.0,Online,1,4,23.0,Low,Somewhat Sensitive,0.37,5,Medium,Desktop,Debit Card,2024-11-05 07:00:00,Yes,Yes,Planned,Standard,One-time,2,Delivered
CUST-000140,19.0,Female,High,Married,Bachelor's,Teacher,Phoenix,Electronics,207.52,11.0,Online,3,3,23.0,Medium,Somewhat Sensitive,0.4,7,Low,Smartphone,Debit Card,2023-08-31 06:00:00,No,No,Impulsive,Express,Subscription,11,Returned
CUST-000141,,Male,Low,Married,Bachelor's,Student,Phoenix,Groceries,443.48,4.0,Online,2,4,23.0,Medium,Not Sensitive,0.3,6,Medium,Desktop,PayPal,2023-10-27 07:00:00,No,No,Planned,Express,Installments,7,Delivered
CUST-000142,67.0,Male,Low,Widowed,Bachelor's,Doctor,Phoenix,Clothing,,1.0,Online,3,2,2.0,Low,Very Sensitive,0.0,6,Medium,Smartphone,Debit Card,2023-01-03 03:00:00,Yes,Yes,Wants-based,No Preference,One-time,14,Returned
CUST-000143,65.0,Female,Low,Widowed,High School,Clerk,Chicago,Clothing,14.42,17.0,Mixed,1,1,1.0,Low,Somewhat Sensitive,0.63,9,Low,Smartphone,Credit Card,2024-10-06 10:00:00,No,Yes,Impulsive,Standard,Subscription,4,Returned
CUST-000144,22.0,Female,Low,Single,Bachelor's,Engineer,New York,Books,18.25,10.0,Online,1,2,6.0,Medium,Very Sensitive,0.48,5,High,Desktop,PayPal,2023-01-24 04:00:00,Yes,Yes,Planned,No Preference,One-time,20,Returned
CUST-000145,21.0,Female,Middle,Married,High School,Clerk,Seattle,Books,149.09,1.0,Online,3,1,1.0,High,Somewhat Sensitive,0.96,10,Medium,Smartphone,Credit Card,2023-01-14 14:00:00,Yes,Yes,Planned,No Preference,Installments,5,Returned
CUST-000146,42.0,Female,Middle,Married,Master's,Doctor,Chicago,Sports,,13.0,Online,5,4,11.0,None,Somewhat Sensitive,0.93,2,Medium,Smartphone,PayPal,2023-06-23 10:00:00,No,Yes,Need-based,Standard,One-time,6,Returned
CUST-000147,36.0,Female,Middle,Widowed,High School,Teacher,Phoenix,Furniture,333.09,4.0,Mixed,1,4,19.0,High,Not Sensitive,0.2,7,Low,Smartphone,Credit Card,2023-05-09 12:00:00,Yes,Yes,Need-based,Standard,One-time,24,Delivered
CUST-000148,54.0,Female,Middle,Married,Master's,Artist,Houston,Home Appliances,216.95,19.0,In-Store,3,4,4.0,Medium,Very Sensitive,0.47,7,High,Desktop,Credit Card,2024-01-31 12:00:00,No,Yes,Need-based,Standard,Subscription,2,Delivered
CUST-000149,29.0,Male,Middle,Married,High School,Doctor,Chicago,Sports,290.48,5.0,Online,2,4,11.0,High,Somewhat Sensitive,0.3,2,Medium,Smartphone,PayPal,2023-06-23 12:00:00,No,No,Need-based,No Preference,Installments,4,Returned
CUST-000150,23.0,Female,High,Married,High School,Engineer,Los Angeles,Electronics,286.01,1.0,In-Store,3,5,6.0,Low,Somewhat Sensitive,0.11,2,None,Tablet,Credit Card,2023-07-11 18:00:00,No,Yes,Impulsive,Standard,One-time,20,Returned
CUST-000151,34.0,Female,Low,Widowed,High School,Sales,New York,Beauty,461.56,3.0,Online,4,1,21.0,Low,Somewhat Sensitive,0.03,8,Medium,Smartphone,PayPal,2024-12-10 22:00:00,Yes,Yes,Impulsive,Standard,One-time,5,Returned
CUST-000152,48.0,Male,Low,Single,Bachelor's,Teacher,Miami,Books,267.68,19.0,Online,3,2,3.0,Low,Not Sensitive,0.54,4,Low,Desktop,PayPal,2023-06-19 00:00:00,Yes,Yes,Planned,No Preference,One-time,19,Returned
CUST-000153,34.0,Female,Middle,Divorced,Doctorate,Technician,New York,Books,33.06,,Online,1,5,23.0,High,Not Sensitive,0.31,1,None,Desktop,PayPal,2024-01-09 09:00:00,Yes,Yes,Need-based,Standard,One-time,25,Returned
CUST-000154,42.0,Female,Low,Married,Bachelor's,Engineer,New York,Sports,378.47,,Mixed,3,1,11.0,Low,Somewhat Sensitive,0.83,4,None,Tablet,Credit Card,2024-04-28 05:00:00,No,Yes,Impulsive,No Preference,Subscription,15,Returned
CUST-000155,44.0,Male,Low,Single,High School,Engineer,Miami,Beauty,318.62,12.0,Online,2,2,9.0,High,Somewhat Sensitive,0.42,6,Medium,Smartphone,PayPal,2024-09-23 11:00:00,Yes,Yes,Need-based,Express,Installments,21,Delivered
CUST-000156,58.0,Male,Low,Married,Master's,Sales,Chicago,Electronics,240.47,19.0,Mixed,4,5,21.0,Medium,Somewhat Sensitive,0.96,10,Medium,Tablet,Credit Card,2023-08-08 19:00:00,Yes,Yes,Planned,Standard,One-time,20,Delivered
CUST-000157,66.0,Female,Middle,Single,Master's,Artist,Denver,Clothing,207.35,2.0,Online,5,3,17.0,High,Not Sensitive,0.54,5,Medium,Smartphone,PayPal,2024-07-31 03:00:00,Yes,Yes,Need-based,No Preference,Subscription,22,Delivered
CUST-000158,62.0,Female,Low,Single,High School,Clerk,Phoenix,Books,211.62,14.0,Online,1,4,12.0,Medium,Very Sensitive,0.07,2,Medium,Smartphone,Credit Card,2023-09-19 14:00:00,No,No,Need-based,Standard,One-time,10,Returned
CUST-000159,43.0,Female,Middle,Married,Master's,Clerk,Seattle,Home Appliances,313.46,12.0,Online,2,3,11.0,Medium,Not Sensitive,0.65,2,Medium,Tablet,Other,2024-12-30 10:00:00,No,No,Impulsive,Express,One-time,11,Returned
CUST-000160,23.0,Male,High,Single,High School,Teacher,Miami,Beauty,43.2,19.0,Online,1,3,5.0,High,Somewhat Sensitive,0.88,10,Low,Desktop,Credit Card,2023-04-20 04:00:00,No,Yes,Impulsive,No Preference,One-time,21,Returned
CUST-000161,38.0,Male,Middle,Married,Master's,Engineer,Chicago,Electronics,150.07,5.0,Mixed,5,3,23.0,Medium,Somewhat Sensitive,0.71,9,Medium,Smartphone,PayPal,2023-11-27 21:00:00,Yes,Yes,Impulsive,Express,One-time,19,Delivered
CUST-000162,64.0,Female,Middle,Single,Master's,Sales,New York,Books,27.97,18.0,In-Store,5,2,12.0,Medium,Not Sensitive,0.11,8,Low,Smartphone,Debit Card,2023-02-16 07:00:00,No,No,Planned,Standard,One-time,11,Delivered
CUST-000163,27.0,Female,Low,Single,Bachelor's,Artist,Houston,Clothing,346.48,17.0,In-Store,2,3,3.0,Medium,Very Sensitive,0.23,2,Medium,Smartphone,Debit Card,2024-07-12 17:00:00,No,No,Need-based,No Preference,One-time,0,Returned
CUST-000164,37.0,Male,Low,Single,High School,Sales,Los Angeles,Electronics,208.06,17.0,Online,2,1,5.0,High,Somewhat Sensitive,0.38,10,Medium,Smartphone,Credit Card,2024-05-25 11:00:00,Yes,No,Impulsive,Express,One-time,13,Returned
CUST-000165,57.0,Female,High,Widowed,High School,Engineer,Seattle,Clothing,222.81,12.0,Online,5,2,7.0,Medium,Somewhat Sensitive,0.75,7,Medium,Smartphone,PayPal,2023-09-06 14:00:00,No,Yes,Planned,No Preference,One-time,2,Delivered
CUST-000166,48.0,Female,Middle,Married,Master's,Clerk,Chicago,Groceries,106.84,8.0,Online,1,4,1.0,High,Somewhat Sensitive,0.25,4,Low,Desktop,Credit Card,2024-09-11 10:00:00,Yes,No,Planned,Standard,One-time,17,Returned
CUST-000167,55.0,Male,Middle,Single,High School,Sales,Miami,Furniture,361.82,2.0,Online,1,2,8.0,None,Not Sensitive,0.69,2,Medium,Smartphone,PayPal,2023-12-26 23:00:00,Yes,Yes,Impulsive,Standard,Installments,29,Returned
CUST-000168,64.0,Male,Low,Single,High School,Teacher,Chicago,Electronics,399.7,2.0,Online,5,2,11.0,Medium,Somewhat Sensitive,0.54,8,Low,Desktop,PayPal,2023-04-26 01:00:00,No,Yes,Planned,Express,One-time,8,Delivered
CUST-000169,48.0,Female,High,Single,Bachelor's,Teacher,Phoenix,Beauty,329.19,11.0,Online,2,5,12.0,Low,Very Sensitive,0.71,9,Medium,Desktop,Debit Card,2023-07-26 03:00:00,Yes,No,Need-based,Standard,One-time,26,Returned
CUST-000170,31.0,Male,High,Single,Master's,Student,Miami,Furniture,31.94,19.0,In-Store,1,3,16.0,Medium,Somewhat Sensitive,0.42,9,Medium,Smartphone,Debit Card,2023-02-10 00:00:00,No,No,Need-based,Standard,Installments,22,Delivered
CUST-000171,36.0,Female,High,Widowed,High School,Teacher,Houston,Furniture,167.21,4.0,Online,1,4,19.0,Medium,Not Sensitive,0.57,5,High,Smartphone,Credit Card,2023-05-13 17:00:00,No,Yes,Planned,Standard,One-time,7,Delivered
CUST-000172,69.0,Female,High,Married,Bachelor's,Artist,Houston,Groceries,326.31,2.0,Online,1,2,16.0,Medium,Not Sensitive,0.64,10,Low,Smartphone,Credit Card,2024-06-29 09:00:00,No,No,Impulsive,Standard,One-time,23,Returned
CUST-000173,34.0,Male,Low,Married,Doctorate,Manager,Houston,Sports,467.25,10.0,Online,5,5,23.0,High,Somewhat Sensitive,0.03,4,None,Desktop,Debit Card,2024-03-02 02:00:00,No,No,Impulsive,Standard,One-time,5,Returned
CUST-000174,19.0,Male,Middle,Single,High School,Engineer,Denver,Home Appliances,,14.0,Online,2,2,11.0,Low,Very Sensitive,0.26,2,Medium,Smartphone,Other,2023-11-29 12:00:00,Yes,No,Planned,Express,One-time,30,Returned
CUST-000175,,Female,Middle,Single,Master's,Engineer,Houston,Beauty,119.7,,Online,5,5,15.0,High,Not Sensitive,0.14,3,Medium,Smartphone,Credit Card,2024-10-09 02:00:00,Yes,Yes,Planned,Standard,One-time,13,Delivered
CUST-000176,51.0,Male,Middle,Married,Master's,Engineer,New York,Books,203.54,10.0,In-Store,1,4,9.0,None,Somewhat Sensitive,0.36,6,Medium,Desktop,Debit Card,2023-08-27 20:00:00,Yes,Yes,Need-based,Standard,One-time,3,Delivered
CUST-000177,42.0,Female,Low,Married,High School,Sales,Denver,Sports,463.09,5.0,Online,5,5,3.0,High,Somewhat Sensitive,0.04,7,High,Smartphone,Debit Card,2024-09-08 02:00:00,Yes,No,Planned,Standard,Subscription,26,Delivered
CUST-000178,25.0,Female,Middle,Single,Bachelor's,Student,Los Angeles,Electronics,26.56,10.0,In-Store,3,4,5.0,High,Not Sensitive,0.4,10,Medium,Smartphone,Credit Card,2023-04-19 19:00:00,No,Yes,Need-based,Standard,Installments,30,Delivered
CUST-000179,37.0,Male,Middle,Single,High School,Teacher,Chicago,Furniture,208.95,5.0,Online,3,1,8.0,Low,Not Sensitive,0.14,7,High,Smartphone,Credit Card,2023-04-11 01:00:00,Yes,Yes,Impulsive,Express,One-time,16,Returned
CUST-000180,50.0,Male,Middle,Married,High School,Technician,Seattle,Home Appliances,470.37,16.0,Online,3,3,22.0,Low,Very Sensitive,0.34,4,High,Smartphone,PayPal,2023-06-26 06:00:00,Yes,Yes,Planned,Standard,One-time,6,Returned
CUST-000181,63.0,Male,Middle,Single,High School,Student,New York,Clothing,265.59,15.0,Online,4,1,17.0,Low,Very Sensitive,0.59,10,Medium,Smartphone,Credit Card,2023-01-18 02:00:00,Yes,Yes,Planned,Standard,One-time,17,Returned
CUST-000182,37.0,Male,Low,Married,High School,Clerk,Houston,Home Appliances,375.77,19.0,In-Store,1,3,2.0,Low,Not Sensitive,0.54,6,None,Smartphone,Credit Card,2023-01-15 19:00:00,No,No,Wants-based,Express,One-time,0,Returned
CUST-000183,46.0,Female,Middle,Married,Bachelor's,Student,Chicago,Beauty,255.0,11.0,Online,5,1,7.0,Low,Not Sensitive,0.5,6,Medium,Tablet,PayPal,2023-04-09 04:00:00,Yes,Yes,Need-based,Standard,One-time,21,Delivered
CUST-000184,24.0,Female,Low,Married,Master's,Engineer,Denver,Clothing,52.82,8.0,Online,1,5,12.0,Medium,Somewhat Sensitive,0.7,8,Low,Smartphone,Debit Card,2024-08-03 17:00:00,Yes,Yes,Need-based,Express,One-time,9,Delivered
CUST-000185,70.0,Female,High,Married,Bachelor's,Teacher,Los Angeles,Clothing,47.2,13.0,Online,2,1,,Medium,Very Sensitive,0.68,1,Low,Smartphone,Credit Card,2024-10-25 22:00:00,Yes,Yes,Planned,Express,One-time,25,Returned
CUST-000186,61.0,Female,Middle,Single,Doctorate,Teacher,Denver,Books,181.19,6.0,Online,3,1,18.0,High,Very Sensitive,0.87,6,Low,Tablet,Credit Card,2023-12-13 12:00:00,Yes,Yes,Planned,Express,One-time,25,Returned
CUST-000187,67.0,Male,Middle,Married,Bachelor's,Doctor,Miami,Clothing,63.09,6.0,In-Store,2,3,24.0,Low,Somewhat Sensitive,0.3,7,Medium,Desktop,PayPal,2023-07-08 06:00:00,No,No,Planned,Standard,One-time,26,Delivered
CUST-000188,51.0,Female,Middle,Single,Master's,Doctor,Chicago,Sports,22.93,2.0,Online,2,2,17.0,High,Somewhat Sensitive,0.88,5,Low,Smartphone,PayPal,2023-11-09 11:00:00,No,Yes,Planned,Standard,One-time,7,Returned
CUST-000189,34.0,Female,High,Married,Bachelor's,Student,Phoenix,Electronics,220.7,17.0,Online,3,5,23.0,High,Somewhat Sensitive,0.71,4,Medium,Smartphone,Credit Card,2023-05-09 18:00:00,No,No,Need-based,Standard,One-time,18,Returned
CUST-000190,37.0,Male,Middle,Married,High School,Teacher,Los Angeles,Sports,485.26,7.0,In-Store,2,4,10.0,Low,Very Sensitive,0.52,1,Low,Smartphone,Credit Card,2024-02-25 02:00:00,No,Yes,Planned,No Preference,One-time,27,Returned
CUST-000191,25.0,Female,Low,Divorced,Master's,Doctor,Seattle,Groceries,263.64,9.0,Online,5,5,9.0,Low,Very Sensitive,0.89,4,Medium,Smartphone,PayPal,2024-08-15 11:00:00,Yes,No,Planned,No Preference,Subscription,28,Returned
CUST-000192,55.0,Male,Middle,Married,Master's,Engineer,Chicago,Clothing,114.52,19.0,Online,5,1,10.0,Low,Not Sensitive,0.18,8,Low,Desktop,Credit Card,2023-04-29 22:00:00,No,Yes,Planned,Standard,One-time,30,Delivered
CUST-000193,65.0,Male,High,Married,Bachelor's,Manager,Houston,Sports,891.918,14.0,Online,5,3,14.0,Medium,Very Sensitive,0.74,4,Medium,Smartphone,Credit Card,2023-05-17 01:00:00,No,Yes,Planned,Express,One-time,19,Returned
CUST-000194,66.0,Male,High,Married,Bachelor's,Student,Seattle,Home Appliances,166.44,14.0,Online,5,1,4.0,None,Very Sensitive,0.55,9,Low,Smartphone,Credit Card,2024-03-10 19:00:00,Yes,Yes,Impulsive,Standard,One-time,18,Returned
CUST-000195,57.0,Male,Middle,Single,High School,Teacher,Chicago,Clothing,322.96,15.0,Online,4,4,24.0,Medium,Somewhat Sensitive,0.54,3,High,Smartphone,Credit Card,2023-01-17 06:00:00,No,No,Planned,Express,One-time,12,Delivered
CUST-000196,18.0,Male,Low,Single,High School,Technician,Phoenix,Electronics,200.75,13.0,Online,3,3,9.0,None,Not Sensitive,0.95,7,High,Desktop,PayPal,2024-06-23 23:00:00,Yes,Yes,Planned,Standard,One-time,8,Delivered
CUST-000197,57.0,Female,Middle,Single,High School,Student,New York,Books,40.17,1.0,Online,5,4,12.0,None,Somewhat Sensitive,0.75,4,None,Smartphone,Credit Card,2023-10-28 11:00:00,No,Yes,Planned,Standard,Subscription,10,Returned
CUST-000198,31.0,Female,Middle,Single,High School,Technician,Denver,Clothing,48.59,20.0,In-Store,1,3,5.0,Low,Very Sensitive,0.96,2,Low,Smartphone,PayPal,2024-02-18 21:00:00,Yes,No,Planned,Express,One-time,17,Returned
CUST-000199,30.0,Male,Middle,Married,High School,Sales,Phoenix,Clothing,473.85,1.0,Online,2,1,3.0,None,Somewhat Sensitive,0.43,6,Medium,Desktop,Credit Card,2023-10-14 04:00:00,Yes,No,Planned,Standard,Subscription,0,Returned
CUST-000200,24.0,Female,High,Single,High School,Artist,Denver,Home Appliances,471.37,18.0,Mixed,3,4,19.0,Medium,Somewhat Sensitive,0.19,5,Low,Smartphone,PayPal,2024-02-20 01:00:00,No,No,Planned,Standard,Installments,14,Delivered
CUST-000201,70.0,Male,Low,Married,Doctorate,Engineer,Phoenix,Beauty,181.8,,Online,4,5,5.0,Medium,Very Sensitive,0.75,1,Low,Desktop,Credit Card,2023-04-10 16:00:00,No,Yes,Planned,Standard,One-time,2,Delivered
